#NSGA2
popsize 60
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	60
totalTime	91.0365
firstFrontCount	3
frontCount	57
avgEvalTime	12.1817
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	906.734	0.134447	1.83541	0.632359	10000	0.515799	0.83909	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.635653	0.034136	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.541949	0.103976	0	0	0	
100000	959.898	0.652626	0.167852	0.849129	10000	0.36547	0.430869	0	0	0	
100000	760.163	0.73827	0.845231	0.655478	10000	0.60956	0.490791	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.580256	1.16918e-07	0	0	0	
100000	323.928	0.941218	0.165448	0.438744	10000	0.497056	5.5188e-08	0	0	0	
100000	797.248	0.193135	1.03055	0.445586	10000	0.48703	0.648748	0	0	0	
100000	757.14	0.280505	1.39144	0.655098	10000	0.554205	0.73521	0	0	0	
100000	503.38	0.950549	0.746733	0.585268	10000	0.620868	0.308442	0	0	0	
100000	262.544	0.505838	1.42825	0.890903	10000	0.47523	0.737164	0	0	0	
100000	147.238	0.156308	0.589266	0.840717	10000	0.156014	0.182638	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.617141	0.0322668	0	0	0	
100000	478.556	0.354626	1.67857	0.585264	10000	0.564104	0.63027	0	0	0	
100000	292.981	0.752056	1.53209	0.380446	10000	0.612924	0.221783	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.183252	0.307906	0	0	0	
100000	474.697	0.021664	0.740533	0.162182	10000	0.297161	0.723747	0	0	0	
100000	533.248	0.172336	1.24377	0.262971	10000	0.462536	0.563899	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.436856	0.076945	0	0	0	
100000	827.559	0.537576	1.99266	0.0781755	10000	0.625539	0.224372	0	0	0	
100000	962.279	0.0145415	1.57233	0.817303	10000	0.111378	0.911266	0	0	0	
100000	405.785	0.264673	1.62013	0.431414	10000	0.512612	0.563544	0	0	0	
100000	271.165	0.152628	0.35853	0.869292	10000	0.132638	0.213386	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.593718	0.105118	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.432621	6.63218e-05	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.512647	0.0586759	0	0	0	
100000	901.053	0.371862	0.311285	0.780252	10000	0.36409	0.543826	0	0	0	
100000	409.873	0.104525	0.350749	0.942051	10000	0.106686	0.391527	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.204724	0.0434169	0	0	0	
100000	177.3	0.646133	1.49027	0.647746	10000	0.542261	0.409948	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.413474	0.193313	0	0	0	
100000	629.362	0.774623	0.254139	0.929386	10000	0.384367	0.570061	0	0	0	
100000	441.5	0.447848	0.682064	0.508509	10000	0.48089	0.347666	0	0	0	
100000	796.883	0.641432	0.819358	0.81158	10000	0.586289	0.696986	0	0	0	
100000	939.612	0.868424	1.1453	0.622475	10000	0.627527	0.420399	0	0	0	
100000	308.234	0.471505	0.537928	0.844309	10000	0.273661	0.406772	0	0	0	
100000	179.001	0.233111	0.927827	0.311102	10000	0.299081	0.164434	0	0	0	
100000	192.968	0.896783	1.96152	0.43887	10000	0.623364	0.200477	0	0	0	
100000	414.633	0.592998	0.598202	0.602843	10000	0.506743	0.344818	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.259347	0.0303269	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.18817	0.000205375	0	0	0	
100000	582.74	0.242538	0.971813	0.963089	10000	0.30553	0.85423	0	0	0	
100000	239.278	0.48912	1.28571	0.679136	10000	0.492905	0.491774	0	0	0	
100000	988.102	0.0469841	1.78182	0.913287	10000	0.220921	0.934029	0	0	0	
100000	269.252	0.33865	1.39148	0.136553	10000	0.51187	0.274045	0	0	0	
100000	657.22	0.49429	1.5802	0.715037	10000	0.598433	0.68147	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.53798	0.000529564	0	0	0	
100000	485.123	0.896628	1.25875	0.617666	10000	0.622373	0.384303	0	0	0	
100000	580.954	0.189264	0.555871	0.886512	10000	0.173528	0.648614	0	0	0	
100000	176.248	0.969107	1.45412	0.500472	10000	0.62416	0.210993	0	0	0	
100000	685.152	0.0515825	0.235746	0.52165	10000	0.25531	0.491007	0	0	0	
100000	819.372	0.717991	0.384744	0.659605	10000	0.572684	0.431828	0	0	0	
100000	652.502	0.794324	0.962216	0.432392	10000	0.620674	0.254529	0	0	0	
100000	141.839	0.179921	0.842782	0.83138	10000	0.115182	0.239827	0	0	0	
100000	405.265	0.526338	0.891919	0.65686	10000	0.532645	0.498806	0	0	0	
100000	437.335	0.0251774	1.96972	0.167168	10000	0.280064	0.806749	0	0	0	
100000	206.137	0.489894	0.745037	0.95163	10000	0.209158	0.511865	0	0	0	
100000	740.48	0.273737	0.903388	0.547871	10000	0.507835	0.619885	0	0	0	
100000	983.222	0.305426	1.43209	0.666339	10000	0.581761	0.750033	0	0	0	
100000	669.863	0.18457	0.343227	0.99908	10000	0.0625063	0.607444	0	0	0	



#Generation 2 / 60
currentGen	2
evaluateCount	120
totalTime	363.802
firstFrontCount	4
frontCount	45
avgEvalTime	12.8543
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	323.928	0.941218	0.165448	0.438744	10000	0.497056	5.5188e-08	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.18817	0.000205375	0	0	0	
100000	217.598	0.782319	0.155519	0.928854	10000	0.285422	1.80568e-05	0	0	0	
100000	78.117	0.694771	0.170686	0.0305409	10000	0.60433	4.66483e-11	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.432621	6.63218e-05	0	0	0	
100000	269.857	0.902002	0.1	0.504309	10000	0.521372	5.97577e-08	0	0	0	
100000	68.3418	0.401454	0.639582	0.490864	10000	0.353773	0.000230397	0	0	0	
100000	269.857	0.580372	0.155519	0.928854	10000	0.19846	0.000276821	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.580256	1.16918e-07	0	0	0	
100000	323.928	0.941218	0.325011	0.438744	10000	0.463341	0.00051437	0	0	0	
100000	95.1495	0.281385	0.187726	0	10000	0.523191	2.09786e-07	0	0	0	
100000	107.288	0.245118	0.399557	0.183908	10000	0.365073	0.00132253	0	0	0	
100000	41.5145	0.281385	0.187726	0.0213834	10000	0.582453	1.11644e-07	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.580256	1.16918e-07	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.53798	0.000529564	0	0	0	
100000	340.821	0.694771	0.475839	0.106289	10000	0.524365	0.00313404	0	0	0	
100000	42.564	0.156308	0.642928	0.381398	10000	0.392214	0.00352916	0	0	0	
100000	473.443	0.694771	0.448373	0	10000	0.571651	0.0103445	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.110324	0.0123798	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.259347	0.0303269	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.617141	0.0322668	0	0	0	
100000	481.744	0.948357	1.93329	0.157613	10000	0.635455	0.0337959	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.635653	0.034136	0	0	0	
100000	59.1579	0.894662	1.76191	0.490864	10000	0.492988	0.0378966	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.204724	0.0434169	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.204724	0.0434169	0	0	0	
100000	243.53	0.84597	0.682469	0.334248	10000	0.55701	0.0486928	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.512647	0.0586759	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.436856	0.076945	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.541949	0.103976	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.593718	0.105118	0	0	0	
100000	502.054	0.874292	0.898269	0.310007	10000	0.624854	0.122741	0	0	0	
100000	323.001	0.980052	0.567192	0.464377	10000	0.614552	0.152558	0	0	0	
100000	207.71	0.300742	0.729657	0.552247	10000	0.244898	0.156497	0	0	0	
