#NSGA2
popsize 60
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	60
totalTime	95.7718
firstFrontCount	7
frontCount	51
avgEvalTime	16.1695
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	906.734	0.134447	1.83541	0.632359	10000	0.426053	0.784143	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.6326	0.0302136	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.417755	0.00017163	0	0	0	
100000	959.898	0.652626	0.167852	0.849129	10000	0.195475	0.154308	0	0	0	
100000	760.163	0.73827	0.845231	0.655478	10000	0.587343	0.446556	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.601444	3.36463e-07	0	0	0	
100000	323.928	0.941218	0.165448	0.438744	10000	0.530732	7.02232e-08	0	0	0	
100000	797.248	0.193135	1.03055	0.445586	10000	0.383515	0.529113	0	0	0	
100000	757.14	0.280505	1.39144	0.655098	10000	0.488517	0.670135	0	0	0	
100000	503.38	0.950549	0.746733	0.585268	10000	0.609458	0.275313	0	0	0	
100000	262.544	0.505838	1.42825	0.890903	10000	0.358093	0.605466	0	0	0	
100000	147.238	0.156308	0.589266	0.840717	10000	0.226923	0.0848249	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.559991	6.86072e-06	0	0	0	
100000	478.556	0.354626	1.67857	0.585264	10000	0.501844	0.550738	0	0	0	
100000	292.981	0.752056	1.53209	0.380446	10000	0.586166	0.17044	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.125811	0.0573532	0	0	0	
100000	474.697	0.021664	0.740533	0.162182	10000	0.30812	0.641537	0	0	0	
100000	533.248	0.172336	1.24377	0.262971	10000	0.370213	0.435516	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.352864	0.00190974	0	0	0	
100000	827.559	0.537576	1.99266	0.0781755	10000	0.614374	0.202853	0	0	0	
100000	962.279	0.0145415	1.57233	0.817303	10000	0.140597	0.876417	0	0	0	
100000	405.785	0.264673	1.62013	0.431414	10000	0.417009	0.435048	0	0	0	
100000	271.165	0.152628	0.35853	0.869292	10000	0.203513	0.110178	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.482101	0.00166536	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.503137	1.05268e-06	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.445205	0.000305624	0	0	0	
100000	901.053	0.371862	0.311285	0.780252	10000	0.207485	0.305633	0	0	0	
100000	409.873	0.104525	0.350749	0.942051	10000	0.177973	0.270538	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.313181	0.00695257	0	0	0	
100000	177.3	0.646133	1.49027	0.647746	10000	0.418252	0.21795	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.254176	0.0072598	0	0	0	
100000	629.362	0.774623	0.254139	0.929386	10000	0.206248	0.295368	0	0	0	
100000	441.5	0.447848	0.682064	0.508509	10000	0.343561	0.141527	0	0	0	
100000	796.883	0.641432	0.819358	0.81158	10000	0.549677	0.644721	0	0	0	
100000	939.612	0.868424	1.1453	0.622475	10000	0.618634	0.399489	0	0	0	
100000	308.234	0.471505	0.537928	0.844309	10000	0.136277	0.136487	0	0	0	
100000	179.001	0.233111	0.927827	0.311102	10000	0.261103	0.0590435	0	0	0	
100000	192.968	0.896783	1.96152	0.43887	10000	0.610115	0.169469	0	0	0	
100000	414.633	0.592998	0.598202	0.602843	10000	0.351993	0.119481	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.299721	0.00414912	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.37638	3.75316e-06	0	0	0	
100000	582.74	0.242538	0.971813	0.963089	10000	0.17849	0.741171	0	0	0	
100000	239.278	0.48912	1.28571	0.679136	10000	0.35484	0.290183	0	0	0	
100000	988.102	0.0469841	1.78182	0.913287	10000	0.108285	0.880932	0	0	0	
100000	269.252	0.33865	1.39148	0.136553	10000	0.422425	0.13282	0	0	0	
100000	657.22	0.49429	1.5802	0.715037	10000	0.568099	0.640965	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538057	3.62099e-09	0	0	0	
100000	485.123	0.896628	1.25875	0.617666	10000	0.61116	0.355351	0	0	0	
100000	580.954	0.189264	0.555871	0.886512	10000	0.0776486	0.426567	0	0	0	
100000	176.248	0.969107	1.45412	0.500472	10000	0.560815	0.105477	0	0	0	
100000	685.152	0.0515825	0.235746	0.52165	10000	0.280333	0.367259	0	0	0	
100000	819.372	0.717991	0.384744	0.659605	10000	0.474634	0.276585	0	0	0	
100000	652.502	0.794324	0.962216	0.432392	10000	0.605487	0.221855	0	0	0	
100000	141.839	0.179921	0.842782	0.83138	10000	0.167573	0.123427	0	0	0	
100000	405.265	0.526338	0.891919	0.65686	10000	0.418808	0.331385	0	0	0	
100000	437.335	0.0251774	1.96972	0.167168	10000	0.27012	0.758281	0	0	0	
100000	206.137	0.489894	0.745037	0.95163	10000	0.0951945	0.223942	0	0	0	
100000	740.48	0.273737	0.903388	0.547871	10000	0.400938	0.489332	0	0	0	
100000	983.222	0.305426	1.43209	0.666339	10000	0.538421	0.7072	0	0	0	
100000	669.863	0.18457	0.343227	0.99908	10000	0.0256695	0.346222	0	0	0	



#Generation 2 / 60
currentGen	2
evaluateCount	120
totalTime	425.029
firstFrontCount	9
frontCount	32
avgEvalTime	19.1157
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	323.928	0.941218	0.165448	0.438744	10000	0.530732	7.02232e-08	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.37638	3.75316e-06	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538057	3.62099e-09	0	0	0	
100000	323.928	0.941218	0.325011	0.438744	10000	0.485998	2.06789e-07	0	0	0	
100000	340.821	0.694771	0.475839	0.106289	10000	0.515438	8.28469e-08	0	0	0	
100000	217.598	0.782319	0.155519	0.928854	10000	0.425472	1.00301e-06	0	0	0	
100000	513.749	0.761433	0.155519	0.928854	10000	0.12746	0.00131665	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	78.117	0.694771	0.170686	0.0305409	10000	0.615604	1.25502e-12	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.352864	0.00190974	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.503137	1.05268e-06	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.254176	0.0072598	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.299721	0.00414912	0	0	0	
100000	68.3418	0.401454	0.639582	0.490864	10000	0.443202	6.02249e-06	0	0	0	
100000	269.857	0.580372	0.155519	0.928854	10000	0.370486	1.48048e-05	0	0	0	
100000	473.443	0.694771	0.448373	0	10000	0.541555	3.61171e-08	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.417755	0.00017163	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.313181	0.00695257	0	0	0	
100000	269.857	0.902002	0.1	0.504309	10000	0.557949	3.77751e-08	0	0	0	
100000	243.53	0.84597	0.682469	0.334248	10000	0.482142	8.58504e-06	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.313181	0.00695257	0	0	0	
100000	107.288	0.245118	0.399557	0.183908	10000	0.446139	3.79289e-05	0	0	0	
100000	42.564	0.156308	0.642928	0.381398	10000	0.476725	2.94697e-05	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.601444	3.36463e-07	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.559991	6.86072e-06	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.445205	0.000305624	0	0	0	
100000	95.1495	0.281385	0.187726	0	10000	0.562637	5.41666e-07	0	0	0	
100000	41.5145	0.281385	0.187726	0.0213834	10000	0.602797	3.28043e-07	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.601444	3.36463e-07	0	0	0	
100000	59.1579	0.894662	1.76191	0.490864	10000	0.4499	0.000105951	0	0	0	
100000	323.001	0.980052	0.567192	0.464377	10000	0.460876	0.000727408	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.482101	0.00166536	0	0	0	
100000	460.789	0.948357	1.93329	0.157613	10000	0.632254	0.0296184	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.6326	0.0302136	0	0	0	
100000	207.71	0.300742	0.729657	0.552247	10000	0.209179	0.0414702	0	0	0	
100000	59.9978	0.814361	1.81234	0.821194	10000	0.261504	0.0539779	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.125811	0.0573532	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.125811	0.0573532	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.125811	0.0573532	0	0	0	
100000	179.001	0.233111	0.927827	0.311102	10000	0.261103	0.0590435	0	0	0	
100000	603.727	0.565885	0.548823	0.292087	10000	0.466772	0.0674202	0	0	0	
100000	133.21	0.156308	0.589266	0.840717	10000	0.243968	0.0677865	0	0	0	
100000	147.238	0.156308	0.589266	0.840717	10000	0.226923	0.0848249	0	0	0	
100000	63.4106	0.744804	1.60961	0.934011	10000	0.165505	0.0961599	0	0	0	
100000	502.054	0.874292	0.898269	0.310007	10000	0.611506	0.0977576	0	0	0	
100000	176.248	0.969107	1.45412	0.500472	10000	0.560815	0.105477	0	0	0	
100000	271.165	0.152628	0.35853	0.869292	10000	0.203513	0.110178	0	0	0	
100000	414.633	0.48418	0.598202	0.604549	10000	0.292697	0.119445	0	0	0	
100000	414.633	0.592998	0.598202	0.602843	10000	0.351993	0.119481	0	0	0	
100000	141.839	0.179921	0.842782	0.83138	10000	0.167573	0.123427	0	0	0	
100000	206.137	0.361066	0.737253	0.896712	10000	0.0760539	0.125287	0	0	0	
100000	269.252	0.33865	1.39148	0.136553	10000	0.422425	0.13282	0	0	0	
100000	308.234	0.471505	0.537928	0.844309	10000	0.136277	0.136487	0	0	0	
100000	441.5	0.447848	0.682064	0.508509	10000	0.343561	0.141527	0	0	0	
100000	519.204	0.93039	0.222833	0.929386	10000	0.175156	0.150991	0	0	0	
100000	959.898	0.652626	0.167852	0.849129	10000	0.195475	0.154308	0	0	0	
100000	179.001	0.233111	0.874166	0.910346	10000	0.0792369	0.154899	0	0	0	
100000	198.776	0.52472	1.77312	0.380446	10000	0.471593	0.157113	0	0	0	
100000	192.968	0.896783	1.96152	0.43887	10000	0.610115	0.169469	0	0	0	
100000	292.981	0.752056	1.53209	0.380446	10000	0.586166	0.17044	0	0	0	



#Generation 3 / 60
currentGen	3
evaluateCount	180
totalTime	909.186
firstFrontCount	13
frontCount	5
avgEvalTime	28.0231
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	269.857	0.794994	0.155519	0.928854	10000	0.37638	3.75316e-06	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538057	3.62099e-09	0	0	0	
100000	217.598	0.782319	0.155519	0.928854	10000	0.425472	1.00301e-06	0	0	0	
100000	513.749	0.761433	0.155519	0.928854	10000	0.12746	0.00131665	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	78.117	0.694771	0.170686	0.0305409	10000	0.615604	1.25502e-12	0	0	0	
100000	382.091	0.580372	0.155519	0.354664	10000	0.47476	6.17647e-08	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	93.3787	0.757127	0.609494	0.320619	10000	0.525475	3.45053e-08	0	0	0	
100000	269.857	0.794994	0.277611	0.916665	10000	0.179603	0.00045219	0	0	0	
100000	101.421	0.694771	0.170686	0.140552	10000	0.601737	1.64448e-11	0	0	0	
100000	128.506	0.782319	0.273798	0.928854	10000	0.417593	1.52685e-06	0	0	0	
100000	323.928	0.941218	0.325011	0.149436	10000	0.585676	7.71169e-11	0	0	0	
100000	323.928	0.941218	0.165448	0.438744	10000	0.530732	7.02232e-08	0	0	0	
100000	323.928	0.941218	0.325011	0.438744	10000	0.485998	2.06789e-07	0	0	0	
100000	340.821	0.694771	0.475839	0.106289	10000	0.515438	8.28469e-08	0	0	0	
100000	68.3418	0.401454	0.639582	0.490864	10000	0.443202	6.02249e-06	0	0	0	
100000	269.857	0.580372	0.155519	0.928854	10000	0.370486	1.48048e-05	0	0	0	
100000	473.443	0.694771	0.448373	0	10000	0.541555	3.61171e-08	0	0	0	
100000	59.1579	0.715408	0.387054	0.490864	10000	0.556401	1.40481e-08	0	0	0	
100000	147.468	0.568586	0.8749	0	10000	0.502444	1.70338e-07	0	0	0	
100000	269.857	0.794994	0.1	0.890805	10000	0.474825	3.11042e-07	0	0	0	
100000	269.857	0.580372	0.155519	0.946385	10000	0.364506	1.86439e-05	0	0	0	
100000	69.1817	0.473654	1.10783	0.821194	10000	0.232433	0.00378642	0	0	0	
100000	269.857	0.902002	0.1	0.340337	10000	0.583382	5.271e-09	0	0	0	
100000	64.5532	0.656644	0.170686	1	10000	0.562206	1.04545e-08	0	0	0	
100000	69.1817	0.464846	0.771001	0.949787	10000	0.28427	0.000879066	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.352864	0.00190974	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.503137	1.05268e-06	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.254176	0.0072598	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.299721	0.00414912	0	0	0	
100000	269.857	0.902002	0.1	0.504309	10000	0.557949	3.77751e-08	0	0	0	
100000	243.53	0.84597	0.682469	0.334248	10000	0.482142	8.58504e-06	0	0	0	
100000	107.288	0.245118	0.399557	0.183908	10000	0.446139	3.79289e-05	0	0	0	
100000	78.117	0.692606	0.170686	0.43143	10000	0.589943	1.03058e-08	0	0	0	
100000	69.1817	0.499562	0.771001	0.730531	10000	0.3676	7.7552e-05	0	0	0	
100000	41.5145	0.524596	1.67074	0	10000	0.513418	1.73303e-07	0	0	0	
100000	276.682	0.941218	0.165448	0.495936	10000	0.525771	1.01043e-07	0	0	0	
100000	66.6892	0.568308	1.58042	0	10000	0.508067	5.16936e-07	0	0	0	
100000	39.8979	0.987281	1.81234	0.570862	10000	0.468376	2.04679e-05	0	0	0	
100000	136.65	0.300742	0.705679	0.424167	10000	0.287413	0.00561674	0	0	0	
100000	77.8645	0.245118	0.29597	0.763231	10000	0.492674	2.15156e-06	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.313181	0.00695257	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.313181	0.00695257	0	0	0	
100000	42.564	0.156308	0.642928	0.381398	10000	0.476725	2.94697e-05	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.601444	3.36463e-07	0	0	0	
100000	95.1495	0.281385	0.187726	0	10000	0.562637	5.41666e-07	0	0	0	
100000	41.5145	0.281385	0.187726	0.0213834	10000	0.602797	3.28043e-07	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.601444	3.36463e-07	0	0	0	
100000	85.0293	0.273856	0.1	0.749947	10000	0.584813	5.12927e-07	0	0	0	
100000	41.5145	0.281385	0.922436	1	10000	0.367906	0.00120963	0	0	0	
100000	95.1495	0.281385	0.187726	0	10000	0.562637	5.41666e-07	0	0	0	
100000	243.53	0.895424	0.753664	0.324325	10000	0.500574	2.25768e-05	0	0	0	
100000	340.821	0.694771	0.475839	0.395598	10000	0.399268	8.73208e-05	0	0	0	
100000	41.5145	0.281385	0.171894	0.628744	10000	0.595462	3.84836e-07	0	0	0	
100000	31.1155	0.571267	1.58042	0.740292	10000	0.392585	0.000141512	0	0	0	
100000	750.67	0.886689	0.259261	0.228977	10000	0.535939	1.04924e-06	0	0	0	
100000	92.834	0.638272	1.60961	0.467886	10000	0.362749	0.00494419	0	0	0	
100000	41.5145	0.376276	0.187726	0.0971318	10000	0.606175	1.15278e-07	0	0	0	
100000	59.1579	0.464475	1.8951	0.490864	10000	0.314609	0.0076022	0	0	0	



#Generation 4 / 60
currentGen	4
evaluateCount	240
totalTime	1382.59
firstFrontCount	26
frontCount	3
avgEvalTime	28.9305
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	269.857	0.794994	0.155519	0.928854	10000	0.37638	3.75316e-06	0	0	0	
100000	217.598	0.782319	0.155519	0.928854	10000	0.425472	1.00301e-06	0	0	0	
100000	513.749	0.761433	0.155519	0.928854	10000	0.12746	0.00131665	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	78.117	0.694771	0.170686	0.0305409	10000	0.615604	1.25502e-12	0	0	0	
100000	382.091	0.580372	0.155519	0.354664	10000	0.47476	6.17647e-08	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	269.857	0.794994	0.277611	0.916665	10000	0.179603	0.00045219	0	0	0	
100000	269.857	0.794994	0.144194	0.890805	10000	0.409624	1.21486e-06	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	93.3787	0.757127	0.643184	0.189656	10000	0.552346	2.05361e-09	0	0	0	
100000	340.821	0.739124	0.475839	0.0305409	10000	0.553976	2.52166e-10	0	0	0	
100000	147.468	0.60577	0.709961	0	10000	0.527124	2.36453e-09	0	0	0	
100000	366.686	0.726035	0.155519	0.928854	10000	0.283496	4.33504e-05	0	0	0	
100000	384.423	0.761433	0.155519	0.928854	10000	0.26741	5.28293e-05	0	0	0	
100000	269.857	0.794994	0.182984	0.869356	10000	0.363761	5.00946e-06	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.331679	1.19383e-05	0	0	0	
100000	155.4	0.580372	0.470967	0.354664	10000	0.452344	5.27652e-07	0	0	0	
100000	269.857	0.870792	0.182984	0.955529	10000	0.314458	1.47341e-05	0	0	0	
100000	269.857	0.794994	0.187151	0.928854	10000	0.324639	1.41456e-05	0	0	0	
100000	309.26	0.694771	0.475839	0.106289	10000	0.51856	2.73218e-08	0	0	0	
100000	146.043	0.805014	0.60419	0.286765	10000	0.518511	3.7157e-08	0	0	0	
100000	315.814	0.751689	0.186306	0.928854	10000	0.27277	5.1864e-05	0	0	0	
100000	473.443	0.694771	0.178485	0	10000	0.564456	3.79326e-12	0	0	0	
100000	470.092	0.580372	0.155519	0.354664	10000	0.453393	2.42688e-07	0	0	0	
100000	269.857	0.812731	0.165041	0.928854	10000	0.361299	5.26404e-06	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538057	3.62099e-09	0	0	0	
