#NSGA2
popsize 60
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	60
totalTime	114.995
firstFrontCount	3
frontCount	53
avgEvalTime	19.5683
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	906.734	0.134447	1.83541	0.632359	10000	0.45935	0.804742	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.636148	0.0343816	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.432852	0.00452759	0	0	0	
100000	959.898	0.652626	0.167852	0.849129	10000	0.245971	0.244531	0	0	0	
100000	760.163	0.73827	0.845231	0.655478	10000	0.597912	0.464911	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.600252	2.30481e-07	0	0	0	
100000	323.928	0.941218	0.165448	0.438744	10000	0.526907	6.7826e-08	0	0	0	
100000	797.248	0.193135	1.03055	0.445586	10000	0.414082	0.56586	0	0	0	
100000	757.14	0.280505	1.39144	0.655098	10000	0.513926	0.694459	0	0	0	
100000	503.38	0.950549	0.746733	0.585268	10000	0.617234	0.29199	0	0	0	
100000	262.544	0.505838	1.42825	0.890903	10000	0.405275	0.655275	0	0	0	
100000	147.238	0.156308	0.589266	0.840717	10000	0.212363	0.114133	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.561332	0.000114547	0	0	0	
100000	478.556	0.354626	1.67857	0.585264	10000	0.527951	0.582782	0	0	0	
100000	292.981	0.752056	1.53209	0.380446	10000	0.601226	0.196929	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.141507	0.138674	0	0	0	
100000	474.697	0.021664	0.740533	0.162182	10000	0.318979	0.66978	0	0	0	
100000	533.248	0.172336	1.24377	0.262971	10000	0.396257	0.471201	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.367249	0.00786148	0	0	0	
100000	827.559	0.537576	1.99266	0.0781755	10000	0.621949	0.21715	0	0	0	
100000	962.279	0.0145415	1.57233	0.817303	10000	0.134056	0.888663	0	0	0	
100000	405.785	0.264673	1.62013	0.431414	10000	0.449785	0.479447	0	0	0	
100000	271.165	0.152628	0.35853	0.869292	10000	0.187446	0.140613	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.518225	0.0197001	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.497992	4.46154e-06	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.455367	0.00539595	0	0	0	
100000	901.053	0.371862	0.311285	0.780252	10000	0.25492	0.386152	0	0	0	
100000	409.873	0.104525	0.350749	0.942051	10000	0.162759	0.307809	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.28543	0.0139206	0	0	0	
100000	177.3	0.646133	1.49027	0.647746	10000	0.472197	0.295499	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.29414	0.0424054	0	0	0	
100000	629.362	0.774623	0.254139	0.929386	10000	0.257187	0.38762	0	0	0	
100000	441.5	0.447848	0.682064	0.508509	10000	0.384671	0.200366	0	0	0	
100000	796.883	0.641432	0.819358	0.81158	10000	0.563162	0.661606	0	0	0	
100000	939.612	0.868424	1.1453	0.622475	10000	0.624572	0.411107	0	0	0	
100000	308.234	0.471505	0.537928	0.844309	10000	0.180361	0.232049	0	0	0	
100000	179.001	0.233111	0.927827	0.311102	10000	0.273541	0.0845532	0	0	0	
100000	192.968	0.896783	1.96152	0.43887	10000	0.62023	0.188921	0	0	0	
100000	414.633	0.592998	0.598202	0.602843	10000	0.404606	0.189976	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.28584	0.00789147	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.342987	4.17497e-06	0	0	0	
100000	582.74	0.242538	0.971813	0.963089	10000	0.223132	0.785188	0	0	0	
100000	239.278	0.48912	1.28571	0.679136	10000	0.406591	0.36438	0	0	0	
100000	988.102	0.0469841	1.78182	0.913287	10000	0.145365	0.903852	0	0	0	
100000	269.252	0.33865	1.39148	0.136553	10000	0.453221	0.176133	0	0	0	
100000	657.22	0.49429	1.5802	0.715037	10000	0.581762	0.657428	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538166	8.53377e-08	0	0	0	
100000	485.123	0.896628	1.25875	0.617666	10000	0.618227	0.369917	0	0	0	
100000	580.954	0.189264	0.555871	0.886512	10000	0.106564	0.516004	0	0	0	
100000	176.248	0.969107	1.45412	0.500472	10000	0.61273	0.182789	0	0	0	
100000	685.152	0.0515825	0.235746	0.52165	10000	0.286455	0.408592	0	0	0	
100000	819.372	0.717991	0.384744	0.659605	10000	0.520304	0.34245	0	0	0	
100000	652.502	0.794324	0.962216	0.432392	10000	0.614388	0.239096	0	0	0	
100000	141.839	0.179921	0.842782	0.83138	10000	0.152715	0.155989	0	0	0	
100000	405.265	0.526338	0.891919	0.65686	10000	0.463752	0.39445	0	0	0	
100000	437.335	0.0251774	1.96972	0.167168	10000	0.27927	0.773641	0	0	0	
100000	206.137	0.489894	0.745037	0.95163	10000	0.133388	0.336201	0	0	0	
100000	740.48	0.273737	0.903388	0.547871	10000	0.437607	0.534302	0	0	0	
100000	983.222	0.305426	1.43209	0.666339	10000	0.556176	0.723763	0	0	0	
100000	669.863	0.18457	0.343227	0.99908	10000	0.03666	0.462798	0	0	0	



#Generation 2 / 60
currentGen	2
evaluateCount	120
totalTime	475.171
firstFrontCount	9
frontCount	36
avgEvalTime	17.5641
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
100000	323.928	0.941218	0.165448	0.438744	10000	0.526907	6.7826e-08	0	0	0	
100000	126.243	0.300742	0.705679	0.424167	10000	0.28584	0.00789147	0	0	0	
100000	269.857	0.794994	0.155519	0.928854	10000	0.342987	4.17497e-06	0	0	0	
100000	269.857	0.902002	0.1	0.504309	10000	0.553838	4.92626e-08	0	0	0	
100000	323.928	0.941218	0.325011	0.438744	10000	0.478948	8.02508e-07	0	0	0	
100000	217.598	0.782319	0.155519	0.928854	10000	0.400629	1.21086e-06	0	0	0	
100000	269.857	0.580372	0.155519	0.928854	10000	0.33857	1.58281e-05	0	0	0	
100000	269.857	0.794994	0.182984	0.928854	10000	0.287133	1.81207e-05	0	0	0	
100000	78.117	0.694771	0.170686	0.0305409	10000	0.614572	2.38748e-13	0	0	0	
100000	750.67	0.451531	0.259261	0.228977	10000	0.367249	0.00786148	0	0	0	
100000	85.207	0.245118	0.334306	0.183908	10000	0.497992	4.46154e-06	0	0	0	
100000	340.821	0.694771	0.475839	0.0305409	10000	0.538166	8.53377e-08	0	0	0	
100000	68.3418	0.401454	0.639582	0.490864	10000	0.428289	1.35905e-05	0	0	0	
100000	340.821	0.694771	0.475839	0.106289	10000	0.514245	9.99316e-07	0	0	0	
100000	490.522	0.794275	0.369584	0.421761	10000	0.432852	0.00452759	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.600252	2.30481e-07	0	0	0	
100000	95.1495	0.281385	0.187726	0	10000	0.559813	4.47661e-07	0	0	0	
100000	107.288	0.245118	0.399557	0.183908	10000	0.43329	8.54721e-05	0	0	0	
100000	41.5145	0.281385	0.187726	0.0213834	10000	0.601966	2.2773e-07	0	0	0	
100000	473.443	0.694771	0.448373	0	10000	0.542145	1.20422e-06	0	0	0	
100000	41.5145	0.281385	0.187726	0.0971318	10000	0.600252	2.30481e-07	0	0	0	
100000	42.564	0.156308	0.642928	0.381398	10000	0.463939	0.000107859	0	0	0	
100000	59.1579	0.894662	1.76191	0.490864	10000	0.449265	0.00183445	0	0	0	
100000	251.09	0.920678	0.764969	0.196595	10000	0.561332	0.000114547	0	0	0	
100000	59.1579	0.894662	1.8951	0.490864	10000	0.455367	0.00539595	0	0	0	
100000	243.53	0.84597	0.682469	0.334248	10000	0.48192	0.000239278	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.28543	0.0139206	0	0	0	
100000	69.1817	0.240084	0.771001	0.821194	10000	0.28543	0.0139206	0	0	0	
100000	323.001	0.980052	0.567192	0.464377	10000	0.495567	0.0155486	0	0	0	
100000	153.505	0.84597	1.2819	0.350952	10000	0.518225	0.0197001	0	0	0	
100000	460.789	0.948357	1.93329	0.157613	10000	0.635877	0.0338473	0	0	0	
100000	551.413	0.948357	1.93329	0.157613	10000	0.636148	0.0343816	0	0	0	
100000	303.358	0.739799	0.459015	0.686775	10000	0.29414	0.0424054	0	0	0	
100000	513.749	0.761433	0.155519	0.928854	10000	0.104759	0.0454944	0	0	0	
100000	643.072	0.794275	1.74709	0.0995973	10000	0.630521	0.0649696	0	0	0	
100000	207.71	0.300742	0.729657	0.552247	10000	0.214984	0.0658665	0	0	0	
100000	179.001	0.233111	0.927827	0.311102	10000	0.273541	0.0845532	0	0	0	
100000	133.21	0.156308	0.589266	0.840717	10000	0.229074	0.0955479	0	0	0	
100000	603.727	0.565885	0.548823	0.292087	10000	0.50263	0.110846	0	0	0	
100000	502.054	0.874292	0.898269	0.310007	10000	0.619798	0.111654	0	0	0	
100000	147.238	0.156308	0.589266	0.840717	10000	0.212363	0.114133	0	0	0	
100000	59.9978	0.814361	1.81234	0.821194	10000	0.312404	0.129363	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.141507	0.138674	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.141507	0.138674	0	0	0	
100000	63.4106	0.530182	1.58042	0.934011	10000	0.141507	0.138674	0	0	0	
100000	271.165	0.152628	0.35853	0.869292	10000	0.187446	0.140613	0	0	0	
100000	141.839	0.179921	0.842782	0.83138	10000	0.152715	0.155989	0	0	0	
100000	553.331	0.884237	0.27998	0.780252	10000	0.353183	0.169456	0	0	0	
100000	269.252	0.33865	1.39148	0.136553	10000	0.453221	0.176133	0	0	0	
100000	176.248	0.969107	1.45412	0.500472	10000	0.61273	0.182789	0	0	0	
100000	526.694	0.467633	0.536333	0.532291	10000	0.373387	0.185176	0	0	0	
100000	414.633	0.48418	0.598202	0.604549	10000	0.340528	0.187295	0	0	0	
100000	192.968	0.896783	1.96152	0.43887	10000	0.62023	0.188921	0	0	0	
100000	414.633	0.592998	0.598202	0.602843	10000	0.404606	0.189976	0	0	0	
100000	63.4106	0.744804	1.60961	0.934011	10000	0.208915	0.191185	0	0	0	
100000	292.981	0.752056	1.53209	0.380446	10000	0.601226	0.196929	0	0	0	
